assetKey,sourceAssetKind,role,ownerKind,ownerMigrationKey,ownerTitle,ownerYear,ownerCategory,historicalDisposition,normalizedDisposition,targetBucket,targetStoragePathRedacted,targetDatabaseReferenceKind,targetDatabaseReferenceKey,sourceSha256,sourceFilename,sourceMimeType,sourceSizeBytes,privacyStatus,reviewStatus,evidenceFiles,notes,reviewDecision,ownerComment,verifiedAt,verifiedBy
"wix:asset:wix:activity:o2emp:b8d247a5b65714677b63","document","attachment","activity","wix:activity:o2emp","聖誕慈善嘉年華 111","111","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:o2emp","2b178b8a6687b44a0fc3dd78e2bcc5c7616e99ba9d139b2aedd70572262e9384","source-2b178b8a6687.pdf","application/pdf","73072","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:o2emp:bb4353cdf690bfc5d594","image","cover","activity","wix:activity:o2emp","聖誕慈善嘉年華 111","111","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:o2emp","093e4aaa4f161e8f64b55628b3d6735fa30e1b9625023686ecdedb039fab3f34","source-093e4aaa4f16.jpg","image/jpeg","39340","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:o3j0h:06115a9f11d98e235c2d","document","attachment","activity","wix:activity:o3j0h","把愛送到家-蔥油餅DIY","110","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:o3j0h","ed26700043ec988333022cbc78bcf8e3ae06c75caf5c96d824d647880c2350f8","source-ed26700043ec.pdf","application/pdf","187622","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""Phase 9 warnings: private_draft_attachment_may_contain_personal_data"",""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:o3j0h:18c3ac26280ecd393526","image","cover","activity","wix:activity:o3j0h","把愛送到家-蔥油餅DIY","110","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:o3j0h","b430da2aa2325a3b911795f829210db760fd2431baca9e811bc65fb060da01e7","source-b430da2aa232.jpg","image/jpeg","386637","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:o3j0h:24a6a9bd2a609bd55e4c","document","attachment","activity","wix:activity:o3j0h","把愛送到家-蔥油餅DIY","110","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:o3j0h","b9fd3ff87b902cd8e934e2d8b63cb84ae58df53e7d822f603e1b380543b81893","source-b9fd3ff87b90.pdf","application/pdf","201569","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""Phase 9 warnings: private_draft_attachment_may_contain_personal_data"",""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:o3j0h:4aa4c716d39c7920c23e","image","gallery","activity","wix:activity:o3j0h","把愛送到家-蔥油餅DIY","110","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:o3j0h","8e8626323c9c9e14f6101e530200cb8c37e09b5eda98c5dd07c4dcfc5005c945","source-8e8626323c9c.jpg","image/jpeg","428351","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:o3j0h:80930a090d9619c9dc3c","document","attachment","activity","wix:activity:o3j0h","把愛送到家-蔥油餅DIY","110","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:o3j0h","ad5bf3f5b3812519145fd059bf543952b41fe2ab0abee7140b61695e17243778","source-ad5bf3f5b381.pdf","application/pdf","126176","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""Phase 9 warnings: private_draft_attachment_may_contain_personal_data"",""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:o3j0h:8a38f01e5bed791a846c","image","gallery","activity","wix:activity:o3j0h","把愛送到家-蔥油餅DIY","110","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:o3j0h","915cc70203b1935e4eebb7b996eb91565b23ba9ba128bbf75957e1b874ebe1d9","source-915cc70203b1.jpg","image/jpeg","329865","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:o3j0h:8d843a9982e8c08ca209","document","attachment","activity","wix:activity:o3j0h","把愛送到家-蔥油餅DIY","110","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:o3j0h","b59f112b87fd714f97f7aeda6d6a9385c4648a0c984bae4f8cbe1efbae1c8953","source-b59f112b87fd.pdf","application/pdf","129051","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""Phase 9 warnings: private_draft_attachment_may_contain_personal_data"",""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:o3j0h:b440aea77383ac8c01aa","document","attachment","activity","wix:activity:o3j0h","把愛送到家-蔥油餅DIY","110","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:o3j0h","e236d04edf17cd33f814be843199a5ab7fff12717bd086d9f2dee993ebe15b80","source-e236d04edf17.pdf","application/pdf","212821","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""Phase 9 warnings: private_draft_attachment_may_contain_personal_data"",""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:o3j0h:bfaa8c01583c253e7f9f","document","attachment","activity","wix:activity:o3j0h","把愛送到家-蔥油餅DIY","110","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:o3j0h","b9613c22eb5ae38dd8f62e7517f76101edafa55aeb88f544f3a5470a7d4666a4","source-b9613c22eb5a.pdf","application/pdf","122932","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""Phase 9 warnings: private_draft_attachment_may_contain_personal_data"",""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:o3j0h:e839b7bec45593649d97","document","attachment","activity","wix:activity:o3j0h","把愛送到家-蔥油餅DIY","110","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:o3j0h","034dc3100099e6d6e60b62416391b6458bf4f6f76f23adac8de5a8253467a37b","source-034dc3100099.pdf","application/pdf","128995","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""Phase 9 warnings: private_draft_attachment_may_contain_personal_data"",""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:o6h8s:1e249613658ed7127f8d","document","attachment","activity","wix:activity:o6h8s","品格教育營","114","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:o6h8s","5ec03bb9992ceff365889620c928673d75350ed77bb028841067335d3ec6f607","source-5ec03bb9992c.pdf","application/pdf","138776","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:o6h8s:2bc6203d789f0f69f672","document","attachment","activity","wix:activity:o6h8s","品格教育營","114","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:o6h8s","e202140ffd9bf1ea944e4a211cf97a87e826a4620f543041391dd39cda1fb21a","source-e202140ffd9b.pdf","application/pdf","275653","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:o6h8s:525ae5efec5082f028c1","document","attachment","activity","wix:activity:o6h8s","品格教育營","114","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:o6h8s","60be1dc11d92f8db688a92cfd86c10d697ffd5fda2b48261276e4b325cf3ff73","source-60be1dc11d92.pdf","application/pdf","176111","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:o6h8s:863aab10265415d639c9","document","attachment","activity","wix:activity:o6h8s","品格教育營","114","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:o6h8s","c4e73a78770fe54ddba2a65818cf6e62e76b27d26a26e01e9343f0463636a5cf","source-c4e73a78770f.pdf","application/pdf","132147","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:o6h8s:9c8678960904890e41d7","document","attachment","activity","wix:activity:o6h8s","品格教育營","114","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:o6h8s","fe10dfb797ddcd7df0859d85b7f0c9ac8e2e12a56a03238ea32cfd3e737a0848","source-fe10dfb797dd.pdf","application/pdf","276273","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:o6h8s:b05b47dc4ad7c6abeb67","image","cover","activity","wix:activity:o6h8s","品格教育營","114","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:o6h8s","f6b7790d1f0d565bfb5c92d004ac87e8636eeee1f9e31f750f2dfc4513e6fd31","source-f6b7790d1f0d.jpg","image/jpeg","333050","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:on53s:148be0eb1dcd8cff131a","document","attachment","activity","wix:activity:on53s","登山博覽會","113","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:on53s","1dbb0bfbb0d16b337c0c1f66d22069270f1cb5841c2d0ecf32b83d2a495e9d9a","source-1dbb0bfbb0d1.pdf","application/pdf","204256","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""Phase 9 warnings: private_draft_attachment_may_contain_personal_data"",""Same source object has 2 distinct Storage/owner assignments; each assignment is preserved."",""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:on53s:1eae792f423fb534628b","image","cover","activity","wix:activity:on53s","登山博覽會","113","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:on53s","4b0083624618301d1e6ae70fc2db23893e7dc3cbf02259ff801aebd913c460dd","source-4b0083624618.jpg","image/jpeg","265241","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
